2022-01-29 05:31:35:136	[DEBUG]	Copying Dispenser@3.3.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying UtilityMod@0.5.4 to Satisfactory install
2022-01-29 05:31:40:537	[DEBUG]	Validating StackOverload
2022-01-29 05:31:40:538	[DEBUG]	Validating SML
2022-01-29 05:31:40:538	[DEBUG]	Validating FactoryGame
2022-01-29 05:31:40:538	[DEBUG]	Validating TenTimesAwesomePoints
2022-01-29 05:31:40:538	[DEBUG]	Validating SML
2022-01-29 05:31:40:538	[DEBUG]	Validating SmartFoundations
2022-01-29 05:31:40:538	[DEBUG]	Validating SML
2022-01-29 05:31:40:538	[DEBUG]	Validating FasterManualCrafting
2022-01-29 05:31:40:538	[DEBUG]	Validating SML
2022-01-29 05:31:40:538	[DEBUG]	Validating SatisfactoryHelper
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating x3_splitter_merger_pole
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating FlashlightSettings
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating MAMTips
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating BeltfedBiomassBurner
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating FastForward
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating NoFallingGifts
2022-01-29 05:31:40:539	[DEBUG]	Validating SML
2022-01-29 05:31:40:539	[DEBUG]	Validating ContainerScreen
2022-01-29 05:31:40:540	[DEBUG]	Validating SML
2022-01-29 05:31:40:540	[DEBUG]	Validating NoEarlyAccess
2022-01-29 05:31:40:540	[DEBUG]	Validating SML
2022-01-29 05:31:40:540	[DEBUG]	Validating MicroManage
2022-01-29 05:31:40:540	[DEBUG]	Validating SML
2022-01-29 05:31:40:540	[DEBUG]	Validating Cellphone
2022-01-29 05:31:40:540	[DEBUG]	Validating SML
2022-01-29 05:31:40:540	[DEBUG]	Validating MiniMap
2022-01-29 05:31:40:541	[DEBUG]	Validating SML
2022-01-29 05:31:40:541	[DEBUG]	Validating SimpleCodex
2022-01-29 05:31:40:541	[DEBUG]	Validating SML
2022-01-29 05:31:40:541	[DEBUG]	Validating VanishGiraffer
2022-01-29 05:31:40:541	[DEBUG]	Validating SML
2022-01-29 05:31:40:541	[DEBUG]	Validating SpaceMarket
2022-01-29 05:31:40:541	[DEBUG]	Validating SML
2022-01-29 05:31:40:541	[DEBUG]	Validating DaisyChainPowerCables
2022-01-29 05:31:40:542	[DEBUG]	Validating SML
2022-01-29 05:31:40:542	[DEBUG]	Validating PermaDay
2022-01-29 05:31:40:542	[DEBUG]	Validating SML
2022-01-29 05:31:40:542	[DEBUG]	Validating EasyCheat
2022-01-29 05:31:40:542	[DEBUG]	Validating SML
2022-01-29 05:31:40:542	[DEBUG]	Validating FicsitTrading
2022-01-29 05:31:40:542	[DEBUG]	Validating SML
2022-01-29 05:31:40:542	[DEBUG]	Validating NoFog
2022-01-29 05:31:40:542	[DEBUG]	Validating SML
2022-01-29 05:31:40:542	[DEBUG]	Validating WallPipeSupports
2022-01-29 05:31:40:543	[DEBUG]	Validating SML
